Parcel_ID,Parcel_Number,Ring,Sector,Full_Address,X_Coordinate_Feet,Y_Coordinate_Feet,Latitude,Longitude,Inner_Radius,Outer_Radius
BRC-1040,1040,Kraken,4:30,"4:30 & Kraken",-6906,6787,40.805044,-119.230463,7675,11690
BRC-1041,1041,Kraken,4:32,"4:32 & Kraken",-7023,6665,40.804710,-119.230870,7675,11690
BRC-1042,1042,Kraken,4:34,"4:34 & Kraken",-7139,6541,40.804371,-119.231270,7675,11690
BRC-1043,1043,Kraken,4:36,"4:36 & Kraken",-7252,6416,40.804026,-119.231662,7675,11690
BRC-1044,1044,Kraken,4:38,"4:38 & Kraken",-7363,6288,40.803675,-119.232047,7675,11690
BRC-1045,1045,Kraken,4:40,"4:40 & Kraken",-7471,6159,40.803320,-119.232424,7675,11690
BRC-1046,1046,Kraken,4:42,"4:42 & Kraken",-7578,6027,40.802959,-119.232793,7675,11690
BRC-1047,1047,Kraken,4:44,"4:44 & Kraken",-7682,5894,40.802593,-119.233154,7675,11690
BRC-1048,1048,Kraken,4:46,"4:46 & Kraken",-7783,5759,40.802222,-119.233507,7675,11690
BRC-1049,1049,Kraken,4:48,"4:48 & Kraken",-7883,5623,40.801847,-119.233851,7675,11690
BRC-1050,1050,Kraken,4:50,"4:50 & Kraken",-7980,5484,40.801467,-119.234188,7675,11690
BRC-1051,1051,Kraken,4:52,"4:52 & Kraken",-8074,5344,40.801082,-119.234516,7675,11690
BRC-1052,1052,Kraken,4:54,"4:54 & Kraken",-8166,5202,40.800692,-119.234835,7675,11690
BRC-1053,1053,Kraken,4:56,"4:56 & Kraken",-8256,5059,40.800299,-119.235146,7675,11690
BRC-1054,1054,Kraken,4:58,"4:58 & Kraken",-8343,4914,40.799901,-119.235448,7675,11690
BRC-1055,1055,Kraken,5:00,"5:00 & Kraken",-8427,4768,40.799499,-119.235741,7675,11690
BRC-1056,1056,Kraken,5:02,"5:02 & Kraken",-8509,4620,40.799093,-119.236025,7675,11690
BRC-1057,1057,Kraken,5:04,"5:04 & Kraken",-8588,4471,40.798683,-119.236300,7675,11690
BRC-1058,1058,Kraken,5:06,"5:06 & Kraken",-8665,4320,40.798269,-119.236567,7675,11690
BRC-1059,1059,Kraken,5:08,"5:08 & Kraken",-8739,4168,40.797852,-119.236824,7675,11690
BRC-1060,1060,Kraken,5:10,"5:10 & Kraken",-8811,4015,40.797431,-119.237071,7675,11690
BRC-1061,1061,Kraken,5:12,"5:12 & Kraken",-8879,3861,40.797007,-119.237310,7675,11690
BRC-1062,1062,Kraken,5:14,"5:14 & Kraken",-8945,3705,40.796579,-119.237539,7675,11690
BRC-1063,1063,Kraken,5:16,"5:16 & Kraken",-9009,3549,40.796149,-119.237759,7675,11690
BRC-1064,1064,Kraken,5:18,"5:18 & Kraken",-9069,3391,40.795716,-119.237969,7675,11690
BRC-1065,1065,Kraken,5:20,"5:20 & Kraken",-9127,3232,40.795279,-119.238169,7675,11690
BRC-1066,1066,Kraken,5:22,"5:22 & Kraken",-9182,3072,40.794840,-119.238360,7675,11690
BRC-1067,1067,Kraken,5:24,"5:24 & Kraken",-9234,2912,40.794399,-119.238542,7675,11690
BRC-1068,1068,Kraken,5:26,"5:26 & Kraken",-9284,2750,40.793955,-119.238713,7675,11690
BRC-1069,1069,Kraken,5:28,"5:28 & Kraken",-9330,2588,40.793509,-119.238875,7675,11690
BRC-1070,1070,Kraken,5:30,"5:30 & Kraken",-9374,2424,40.793060,-119.239026,7675,11690
BRC-1071,1071,Kraken,5:32,"5:32 & Kraken",-9415,2260,40.792610,-119.239168,7675,11690
BRC-1072,1072,Kraken,5:34,"5:34 & Kraken",-9453,2096,40.792157,-119.239300,7675,11690
BRC-1073,1073,Kraken,5:36,"5:36 & Kraken",-9488,1930,40.791703,-119.239422,7675,11690
BRC-1074,1074,Kraken,5:38,"5:38 & Kraken",-9520,1764,40.791248,-119.239534,7675,11690
BRC-1075,1075,Kraken,5:40,"5:40 & Kraken",-9550,1598,40.790790,-119.239636,7675,11690
BRC-1076,1076,Kraken,5:42,"5:42 & Kraken",-9576,1431,40.790332,-119.239727,7675,11690
BRC-1077,1077,Kraken,5:44,"5:44 & Kraken",-9600,1264,40.789872,-119.239809,7675,11690
BRC-1078,1078,Kraken,5:46,"5:46 & Kraken",-9620,1096,40.789411,-119.239880,7675,11690
BRC-1079,1079,Kraken,5:48,"5:48 & Kraken",-9638,928,40.788950,-119.239942,7675,11690
BRC-1080,1080,Kraken,5:50,"5:50 & Kraken",-9653,760,40.788487,-119.239993,7675,11690
BRC-1081,1081,Kraken,5:52,"5:52 & Kraken",-9664,591,40.788024,-119.240034,7675,11690
BRC-1082,1082,Kraken,5:54,"5:54 & Kraken",-9673,422,40.787560,-119.240064,7675,11690
BRC-1083,1083,Kraken,5:56,"5:56 & Kraken",-9679,253,40.787096,-119.240085,7675,11690
BRC-1084,1084,Kraken,5:58,"5:58 & Kraken",-9682,84,40.786632,-119.240095,7675,11690
BRC-1085,1085,Kraken,6:00,"6:00 & Kraken",-9682,-84,40.786168,-119.240095,7675,11690
BRC-1086,1086,Kraken,6:02,"6:02 & Kraken",-9679,-253,40.785704,-119.240085,7675,11690
BRC-1087,1087,Kraken,6:04,"6:04 & Kraken",-9673,-422,40.785240,-119.240064,7675,11690
BRC-1088,1088,Kraken,6:06,"6:06 & Kraken",-9664,-591,40.784776,-119.240034,7675,11690
BRC-1089,1089,Kraken,6:08,"6:08 & Kraken",-9653,-760,40.784313,-119.239993,7675,11690
BRC-1090,1090,Kraken,6:10,"6:10 & Kraken",-9638,-928,40.783850,-119.239942,7675,11690
BRC-1091,1091,Kraken,6:12,"6:12 & Kraken",-9620,-1096,40.783389,-119.239880,7675,11690
BRC-1092,1092,Kraken,6:14,"6:14 & Kraken",-9600,-1264,40.782928,-119.239809,7675,11690
BRC-1093,1093,Kraken,6:16,"6:16 & Kraken",-9576,-1431,40.782468,-119.239727,7675,11690
BRC-1094,1094,Kraken,6:18,"6:18 & Kraken",-9550,-1598,40.782010,-119.239636,7675,11690
BRC-1095,1095,Kraken,6:20,"6:20 & Kraken",-9520,-1764,40.781552,-119.239534,7675,11690
BRC-1096,1096,Kraken,6:22,"6:22 & Kraken",-9488,-1930,40.781097,-119.239422,7675,11690
BRC-1097,1097,Kraken,6:24,"6:24 & Kraken",-9453,-2096,40.780643,-119.239300,7675,11690
BRC-1098,1098,Kraken,6:26,"6:26 & Kraken",-9415,-2260,40.780190,-119.239168,7675,11690
BRC-1099,1099,Kraken,6:28,"6:28 & Kraken",-9374,-2424,40.779740,-119.239026,7675,11690
BRC-1100,1100,Kraken,6:30,"6:30 & Kraken",-9330,-2588,40.779291,-119.238875,7675,11690
BRC-1101,1101,Kraken,6:32,"6:32 & Kraken",-9284,-2750,40.778845,-119.238713,7675,11690
BRC-1102,1102,Kraken,6:34,"6:34 & Kraken",-9234,-2912,40.778401,-119.238542,7675,11690
BRC-1103,1103,Kraken,6:36,"6:36 & Kraken",-9182,-3072,40.777960,-119.238360,7675,11690
BRC-1104,1104,Kraken,6:38,"6:38 & Kraken",-9127,-3232,40.777521,-119.238169,7675,11690
BRC-1105,1105,Kraken,6:40,"6:40 & Kraken",-9069,-3391,40.777084,-119.237969,7675,11690
BRC-1106,1106,Kraken,6:42,"6:42 & Kraken",-9009,-3549,40.776651,-119.237759,7675,11690
BRC-1107,1107,Kraken,6:44,"6:44 & Kraken",-8945,-3705,40.776221,-119.237539,7675,11690
BRC-1108,1108,Kraken,6:46,"6:46 & Kraken",-8879,-3861,40.775793,-119.237310,7675,11690
BRC-1109,1109,Kraken,6:48,"6:48 & Kraken",-8811,-4015,40.775369,-119.237071,7675,11690
BRC-1110,1110,Kraken,6:50,"6:50 & Kraken",-8739,-4168,40.774948,-119.236824,7675,11690
BRC-1111,1111,Kraken,6:52,"6:52 & Kraken",-8665,-4320,40.774531,-119.236567,7675,11690
BRC-1112,1112,Kraken,6:54,"6:54 & Kraken",-8588,-4471,40.774117,-119.236300,7675,11690
BRC-1113,1113,Kraken,6:56,"6:56 & Kraken",-8509,-4620,40.773707,-119.236025,7675,11690
BRC-1114,1114,Kraken,6:58,"6:58 & Kraken",-8427,-4768,40.773301,-119.235741,7675,11690
BRC-1115,1115,Kraken,7:00,"7:00 & Kraken",-8343,-4914,40.772899,-119.235448,7675,11690
BRC-1116,1116,Kraken,7:02,"7:02 & Kraken",-8256,-5059,40.772501,-119.235146,7675,11690
BRC-1117,1117,Kraken,7:04,"7:04 & Kraken",-8166,-5202,40.772108,-119.234835,7675,11690
BRC-1118,1118,Kraken,7:06,"7:06 & Kraken",-8074,-5344,40.771718,-119.234516,7675,11690
BRC-1119,1119,Kraken,7:08,"7:08 & Kraken",-7980,-5484,40.771333,-119.234188,7675,11690
BRC-1120,1120,Kraken,7:10,"7:10 & Kraken",-7883,-5623,40.770953,-119.233851,7675,11690
BRC-1121,1121,Kraken,7:12,"7:12 & Kraken",-7783,-5759,40.770578,-119.233507,7675,11690
BRC-1122,1122,Kraken,7:14,"7:14 & Kraken",-7682,-5894,40.770207,-119.233154,7675,11690
BRC-1123,1123,Kraken,7:16,"7:16 & Kraken",-7578,-6027,40.769841,-119.232793,7675,11690
BRC-1124,1124,Kraken,7:18,"7:18 & Kraken",-7471,-6159,40.769480,-119.232424,7675,11690
BRC-1125,1125,Kraken,7:20,"7:20 & Kraken",-7363,-6288,40.769125,-119.232047,7675,11690
BRC-1126,1126,Kraken,7:22,"7:22 & Kraken",-7252,-6416,40.768774,-119.231662,7675,11690
BRC-1127,1127,Kraken,7:24,"7:24 & Kraken",-7139,-6541,40.768429,-119.231270,7675,11690
BRC-1128,1128,Kraken,7:26,"7:26 & Kraken",-7023,-6665,40.768090,-119.230870,7675,11690
BRC-1129,1129,Kraken,7:28,"7:28 & Kraken",-6906,-6787,40.767756,-119.230463,7675,11690
BRC-1130,1130,Kraken,7:30,"7:30 & Kraken",-6787,-6906,40.767427,-119.230048,7675,11690
BRC-1131,1131,Kraken,7:32,"7:32 & Kraken",-6665,-7023,40.767105,-119.229626,7675,11690
BRC-1132,1132,Kraken,7:34,"7:34 & Kraken",-6541,-7139,40.766788,-119.229197,7675,11690
BRC-1133,1133,Kraken,7:36,"7:36 & Kraken",-6416,-7252,40.766478,-119.228762,7675,11690
BRC-1134,1134,Kraken,7:38,"7:38 & Kraken",-6288,-7363,40.766173,-119.228319,7675,11690
BRC-1135,1135,Kraken,7:40,"7:40 & Kraken",-6159,-7471,40.765875,-119.227870,7675,11690
BRC-1136,1136,Kraken,7:42,"7:42 & Kraken",-6027,-7578,40.765582,-119.227414,7675,11690
BRC-1137,1137,Kraken,7:44,"7:44 & Kraken",-5894,-7682,40.765297,-119.226952,7675,11690
BRC-1138,1138,Kraken,7:46,"7:46 & Kraken",-5759,-7783,40.765017,-119.226484,7675,11690
BRC-1139,1139,Kraken,7:48,"7:48 & Kraken",-5623,-7883,40.764744,-119.226010,7675,11690
BRC-1140,1140,Kraken,7:50,"7:50 & Kraken",-5484,-7980,40.764478,-119.225529,7675,11690
BRC-1141,1141,Kraken,7:52,"7:52 & Kraken",-5344,-8074,40.764218,-119.225043,7675,11690
BRC-1142,1142,Kraken,7:54,"7:54 & Kraken",-5202,-8166,40.763966,-119.224551,7675,11690
BRC-1143,1143,Kraken,7:56,"7:56 & Kraken",-5059,-8256,40.763720,-119.224054,7675,11690
BRC-1144,1144,Kraken,7:58,"7:58 & Kraken",-4914,-8343,40.763480,-119.223551,7675,11690
BRC-1145,1145,Kraken,8:00,"8:00 & Kraken",-4768,-8427,40.763248,-119.223044,7675,11690
BRC-1146,1146,Kraken,8:02,"8:02 & Kraken",-4620,-8509,40.763023,-119.222531,7675,11690
BRC-1147,1147,Kraken,8:04,"8:04 & Kraken",-4471,-8588,40.762805,-119.222013,7675,11690
BRC-1148,1148,Kraken,8:06,"8:06 & Kraken",-4320,-8665,40.762595,-119.221491,7675,11690
BRC-1149,1149,Kraken,8:08,"8:08 & Kraken",-4168,-8739,40.762391,-119.220964,7675,11690
BRC-1150,1150,Kraken,8:10,"8:10 & Kraken",-4015,-8811,40.762195,-119.220432,7675,11690
BRC-1151,1151,Kraken,8:12,"8:12 & Kraken",-3861,-8879,40.762006,-119.219897,7675,11690
BRC-1152,1152,Kraken,8:14,"8:14 & Kraken",-3705,-8945,40.761825,-119.219357,7675,11690
BRC-1153,1153,Kraken,8:16,"8:16 & Kraken",-3549,-9009,40.761651,-119.218813,7675,11690
BRC-1154,1154,Kraken,8:18,"8:18 & Kraken",-3391,-9069,40.761484,-119.218266,7675,11690
BRC-1155,1155,Kraken,8:20,"8:20 & Kraken",-3232,-9127,40.761325,-119.217715,7675,11690
BRC-1156,1156,Kraken,8:22,"8:22 & Kraken",-3072,-9182,40.761174,-119.217160,7675,11690
BRC-1157,1157,Kraken,8:24,"8:24 & Kraken",-2912,-9234,40.761031,-119.216603,7675,11690
BRC-1158,1158,Kraken,8:26,"8:26 & Kraken",-2750,-9284,40.760895,-119.216042,7675,11690
BRC-1159,1159,Kraken,8:28,"8:28 & Kraken",-2588,-9330,40.760767,-119.215478,7675,11690
BRC-1160,1160,Kraken,8:30,"8:30 & Kraken",-2424,-9374,40.760647,-119.214912,7675,11690
BRC-1161,1161,Kraken,8:32,"8:32 & Kraken",-2260,-9415,40.760535,-119.214343,7675,11690
BRC-1162,1162,Kraken,8:34,"8:34 & Kraken",-2096,-9453,40.760430,-119.213772,7675,11690
BRC-1163,1163,Kraken,8:36,"8:36 & Kraken",-1930,-9488,40.760334,-119.213198,7675,11690
BRC-1164,1164,Kraken,8:38,"8:38 & Kraken",-1764,-9520,40.760245,-119.212622,7675,11690
BRC-1165,1165,Kraken,8:40,"8:40 & Kraken",-1598,-9550,40.760165,-119.212045,7675,11690
BRC-1166,1166,Kraken,8:42,"8:42 & Kraken",-1431,-9576,40.760092,-119.211466,7675,11690
BRC-1167,1167,Kraken,8:44,"8:44 & Kraken",-1264,-9600,40.760027,-119.210885,7675,11690
BRC-1168,1168,Kraken,8:46,"8:46 & Kraken",-1096,-9620,40.759971,-119.210303,7675,11690
BRC-1169,1169,Kraken,8:48,"8:48 & Kraken",-928,-9638,40.759922,-119.209720,7675,11690
BRC-1170,1170,Kraken,8:50,"8:50 & Kraken",-760,-9653,40.759882,-119.209136,7675,11690
BRC-1171,1171,Kraken,8:52,"8:52 & Kraken",-591,-9664,40.759849,-119.208551,7675,11690
BRC-1172,1172,Kraken,8:54,"8:54 & Kraken",-422,-9673,40.759825,-119.207965,7675,11690
BRC-1173,1173,Kraken,8:56,"8:56 & Kraken",-253,-9679,40.759809,-119.207379,7675,11690
BRC-1174,1174,Kraken,8:58,"8:58 & Kraken",-84,-9682,40.759801,-119.206793,7675,11690
BRC-1175,1175,Kraken,9:00,"9:00 & Kraken",84,-9682,40.759801,-119.206207,7675,11690
BRC-1176,1176,Kraken,9:02,"9:02 & Kraken",253,-9679,40.759809,-119.205621,7675,11690
BRC-1177,1177,Kraken,9:04,"9:04 & Kraken",422,-9673,40.759825,-119.205035,7675,11690
BRC-1178,1178,Kraken,9:06,"9:06 & Kraken",591,-9664,40.759849,-119.204449,7675,11690
BRC-1179,1179,Kraken,9:08,"9:08 & Kraken",760,-9653,40.759882,-119.203864,7675,11690
BRC-1180,1180,Kraken,9:10,"9:10 & Kraken",928,-9638,40.759922,-119.203280,7675,11690
BRC-1181,1181,Kraken,9:12,"9:12 & Kraken",1096,-9620,40.759971,-119.202697,7675,11690
BRC-1182,1182,Kraken,9:14,"9:14 & Kraken",1264,-9600,40.760027,-119.202115,7675,11690
BRC-1183,1183,Kraken,9:16,"9:16 & Kraken",1431,-9576,40.760092,-119.201534,7675,11690
BRC-1184,1184,Kraken,9:18,"9:18 & Kraken",1598,-9550,40.760165,-119.200955,7675,11690
BRC-1185,1185,Kraken,9:20,"9:20 & Kraken",1764,-9520,40.760245,-119.200378,7675,11690
BRC-1186,1186,Kraken,9:22,"9:22 & Kraken",1930,-9488,40.760334,-119.199802,7675,11690
BRC-1187,1187,Kraken,9:24,"9:24 & Kraken",2096,-9453,40.760430,-119.199228,7675,11690
BRC-1188,1188,Kraken,9:26,"9:26 & Kraken",2260,-9415,40.760535,-119.198657,7675,11690
BRC-1189,1189,Kraken,9:28,"9:28 & Kraken",2424,-9374,40.760647,-119.198088,7675,11690
BRC-1190,1190,Kraken,9:30,"9:30 & Kraken",2588,-9330,40.760767,-119.197522,7675,11690
BRC-1191,1191,Kraken,9:32,"9:32 & Kraken",2750,-9284,40.760895,-119.196958,7675,11690
BRC-1192,1192,Kraken,9:34,"9:34 & Kraken",2912,-9234,40.761031,-119.196397,7675,11690
BRC-1193,1193,Kraken,9:36,"9:36 & Kraken",3072,-9182,40.761174,-119.195840,7675,11690
BRC-1194,1194,Kraken,9:38,"9:38 & Kraken",3232,-9127,40.761325,-119.195285,7675,11690
BRC-1195,1195,Kraken,9:40,"9:40 & Kraken",3391,-9069,40.761484,-119.194734,7675,11690
BRC-1196,1196,Kraken,9:42,"9:42 & Kraken",3549,-9009,40.761651,-119.194187,7675,11690
BRC-1197,1197,Kraken,9:44,"9:44 & Kraken",3705,-8945,40.761825,-119.193643,7675,11690
BRC-1198,1198,Kraken,9:46,"9:46 & Kraken",3861,-8879,40.762006,-119.193103,7675,11690
BRC-1199,1199,Kraken,9:48,"9:48 & Kraken",4015,-8811,40.762195,-119.192568,7675,11690
BRC-1200,1200,Kraken,9:50,"9:50 & Kraken",4168,-8739,40.762391,-119.192036,7675,11690
BRC-1201,1201,Kraken,9:52,"9:52 & Kraken",4320,-8665,40.762595,-119.191509,7675,11690
BRC-1202,1202,Kraken,9:54,"9:54 & Kraken",4471,-8588,40.762805,-119.190987,7675,11690
BRC-1203,1203,Kraken,9:56,"9:56 & Kraken",4620,-8509,40.763023,-119.190469,7675,11690
BRC-1204,1204,Kraken,9:58,"9:58 & Kraken",4768,-8427,40.763248,-119.189956,7675,11690
BRC-1205,1205,Kraken,10:00,"10:00 & Kraken",4914,-8343,40.763480,-119.189449,7675,11690
